filename,cluster
wsfbie6u.pt,11
zo1dm1iv.pt,2
34gr3a8n.pt,7
qe5qi16i.pt,4
guuuj5l2.pt,16
l1kh0ksa.pt,9
pkuc67hf.pt,5
2uw4o4pf.pt,7
m71p2z0h.pt,1
zenap3mn.pt,12
ev8gqq20.pt,5
ewxfogqv.pt,1
v6e5q3rl.pt,1
m01coc1v.pt,0
sgrluweq.pt,9
m828h7lr.pt,8
knxva0hj.pt,9
6b7ggvjz.pt,4
zq9blkgp.pt,9
tjcfymrz.pt,11
cfo9hdg3.pt,2
t60lkmj3.pt,4
bz2rtp6l.pt,2
2b9m93ll.pt,0
6yjbp7ei.pt,6
kigiwlik.pt,11
3mkt2rs5.pt,6
f5rnz4zl.pt,18
eey40kcp.pt,12
sdhtpqr6.pt,12
nyr7xzv7.pt,2
1u5yjunh.pt,11
ljwrozzg.pt,3
qqew879g.pt,2
nk1n5zct.pt,7
1hp1zlhd.pt,5
h6u5ukpx.pt,9
gtuqoi0t.pt,0
2kpotn6o.pt,17
iuozk4ie.pt,15
rr5xo1lt.pt,2
f1823gmn.pt,12
aqi68a18.pt,11
4emdi5tn.pt,14
od19ohru.pt,6
i8dpeqqi.pt,5
zyhps0sf.pt,3
s5rptazd.pt,6
xe3gt9ya.pt,7
msisloyp.pt,11
onflmuxd.pt,8
rikaq8ws.pt,14
wddzjt47.pt,12
3ekvv2pm.pt,10
swh5lc6r.pt,3
9a7rezm9.pt,14
q9yzp3kt.pt,14
k3cswb4c.pt,14
x9zp5fyo.pt,17
cfzjsojb.pt,0
dz0m5g2x.pt,9
aa2j4zb7.pt,0
shdzdmrq.pt,4
l9fweoi7.pt,8
f7qty036.pt,9
nihy3g1e.pt,18
n13f7brt.pt,8
1bb5wb96.pt,6
c0sku0pk.pt,1
rhfcpr2p.pt,9
tn8h9rbr.pt,5
0s8k5r98.pt,8
iihlwbyl.pt,7
hp602yu6.pt,10
kbd9auly.pt,11
v000uvxx.pt,3
df5o6s6v.pt,0
1revpvr7.pt,9
krjdplvt.pt,2
g419x5rb.pt,12
1d6bfg5u.pt,4
xra7vd9q.pt,18
dm3htllw.pt,6
h4p6kekf.pt,16
xsm8jvnq.pt,14
agflq0b2.pt,9
m9461kqq.pt,12
x5mmpmxv.pt,11
9tbz2jd1.pt,15
p5971ham.pt,18
vgrg0cod.pt,9
spfw9w2y.pt,8
v6xl8vsm.pt,15
q97b4l8v.pt,18
tlxzbihq.pt,11
2kjof9wt.pt,3
njb8s5qq.pt,12
y162jqds.pt,6
o6ttmvn4.pt,0
euuwiaut.pt,1
0lprd7pt.pt,11
irvzr45u.pt,8
dxyspo7k.pt,11
fwr6n81y.pt,8
4pawz8wd.pt,8
whs0xgce.pt,9
bgt6xwsz.pt,17
10bfw20g.pt,6
k713a85i.pt,14
4nyd9dnw.pt,18
j7ed0e88.pt,14
utd061ns.pt,8
uxgsme40.pt,9
cysy7uw3.pt,11
cqpzex7j.pt,9
ixkjw3f7.pt,12
gc5qm4b6.pt,19
7os5d52z.pt,0
8mwbdoka.pt,9
78wsjs2j.pt,11
wy6ff5lb.pt,0
196hc82z.pt,16
ys03bznz.pt,0
1i86ktdp.pt,18
y2tdkb01.pt,0
1azra42w.pt,0
gvg10shr.pt,3
f2zsyrx9.pt,6
j848j0bx.pt,2
p4ry8g4m.pt,6
cwgbowxd.pt,15
3wqo5doz.pt,2
mp2uw00h.pt,11
xgr84wnt.pt,4
zgb8opul.pt,17
jlsm2yb1.pt,16
k47xedjq.pt,13
v1hjpb2y.pt,2
b3r474oo.pt,6
nfpd5r17.pt,19
6hdn5ven.pt,11
jt9d8fyo.pt,19
q9fgwaz2.pt,5
ugohtbwb.pt,18
kx8x0w8c.pt,6
6qpibj0e.pt,16
n7hlj7ra.pt,12
318gnqfo.pt,5
lsr2xkt2.pt,9
9rwxgmpb.pt,1
sr6agpa1.pt,3
7ltgads7.pt,9
natuny54.pt,11
cou8cs35.pt,8
30kfesn1.pt,9
06tv8q6n.pt,14
q5nz7g9d.pt,20
mc585qj8.pt,11
pki3etm1.pt,17
fql7eno0.pt,19
70hbasqm.pt,1
2fox10ab.pt,6
gu3s1me1.pt,13
k4idu7wv.pt,2
9xa2kboa.pt,13
6n8ce99b.pt,7
79fgpqqs.pt,18
8su44hjf.pt,18
xb09o7ox.pt,14
5bowbhsc.pt,0
1n02hcjq.pt,9
s9uaqdod.pt,12
pf88585h.pt,2
977p9gii.pt,6
dztjh068.pt,11
tqo12ck9.pt,4
w5dutppz.pt,11
1xypyyjv.pt,6
680gi4se.pt,8
pa3584uf.pt,8
yjql6pbx.pt,17
hfxmcbj6.pt,14
zavs0gmd.pt,12
bisd3nhs.pt,2
x53kn5ht.pt,6
fk99bkcx.pt,11
o07jcwc3.pt,3
7k51upyk.pt,9
u7nglznd.pt,11
ta9tooo4.pt,3
n8jaic3w.pt,5
7xwchln7.pt,18
f17k4nwc.pt,13
sofxfpxt.pt,12
fq1kepn7.pt,15
o8jxovct.pt,9
22i9fosj.pt,4
bjb2ynnp.pt,19
84hxy1ep.pt,8
o40gatdf.pt,3
yebpijvu.pt,0
fndcko5t.pt,12
c4ew6kt9.pt,6
8z41kke4.pt,8
w4t9vfp3.pt,8
51dxtzed.pt,12
d5qvlrdl.pt,2
txgtq9z2.pt,1
lp1xns8b.pt,0
7v14xtvn.pt,7
s5d3prc0.pt,4
5cw599fd.pt,0
sketfmja.pt,9
h4dyxydn.pt,14
oa5j2qkl.pt,6
1vhq1frz.pt,20
b9q3lthz.pt,8
qhuthknl.pt,4
9h07v0t5.pt,6
1rrngwk4.pt,11
nvcrdg8f.pt,8
d7hgh0fz.pt,9
84u5utwt.pt,0
huqjx79t.pt,9
2xs31dsa.pt,8
eewq0ean.pt,5
a2djfx5y.pt,19
qdk30vzf.pt,6
hal2f4e0.pt,20
2ilyhwg4.pt,11
k66ruxvq.pt,3
l3waszpe.pt,1
7kd2oj35.pt,15
5x4syhgg.pt,11
vh3ow97y.pt,18
haob58r6.pt,7
4mg0b1ic.pt,10
mo8055ak.pt,13
oqefq4u4.pt,1
e6l6pgcr.pt,7
xyms6gkl.pt,11
4tboxbz9.pt,1
jdfvvu5e.pt,7
6jw2pvls.pt,5
z6hu70ir.pt,0
92seqe36.pt,8
9s17wf8y.pt,8
0s6m8eat.pt,2
gcbbekyq.pt,13
z684pqv5.pt,20
dc1ja2uz.pt,15
djld2xe0.pt,7
59udi2cz.pt,13
hcwgak99.pt,18
0h9hpscf.pt,5
dfcesx3t.pt,9
qrrxjywv.pt,0
ezqk5ylr.pt,8
8hmah2ba.pt,12
jqp8bj3v.pt,1
kg2ywgej.pt,9
jzbxxmu0.pt,8
xsey1xfa.pt,6
6l08f9cu.pt,3
n44o5kny.pt,14
ni2rtssa.pt,1
ofxwtgri.pt,7
gwv2q2g4.pt,11
57ovlub9.pt,14
xbed0h4s.pt,11
gz86npqy.pt,12
2pbo5xov.pt,15
kyjesrfi.pt,2
3q1o1bjy.pt,5
csdnr1pt.pt,7
rzaatz22.pt,12
hju4iv4o.pt,5
99khs378.pt,14
m2liz5a9.pt,14
0pjzcrjg.pt,19
z57vhfun.pt,7
c6wrssr7.pt,6
f8tugj8u.pt,9
y1mdgn4l.pt,0
ii947zv3.pt,14
n27a4hrn.pt,9
ur0upg35.pt,3
5ongbp5r.pt,1
prtg1j30.pt,14
an5ttfq4.pt,6
wbufjxo3.pt,1
39hqtraa.pt,7
uk2u6qq0.pt,1
q6koklsj.pt,14
xqdcekxo.pt,6
ubzkwbz5.pt,1
0x1xic10.pt,14
sjh9fxpn.pt,4
3uf7zcyh.pt,6
su6z05mh.pt,10
umscf5v7.pt,15
h7sit39p.pt,8
6x7x2zhh.pt,10
qkqww2n5.pt,7
4osmlc7x.pt,2
5bxt71tz.pt,2
b6u4ae0d.pt,18
a7ko14n9.pt,14
mb98ccq2.pt,12
yh1etdac.pt,19
8u374lim.pt,14
lfdfuoji.pt,16
pm4suvu4.pt,17
konrf816.pt,8
0mmodqfh.pt,2
jpocn4pb.pt,13
jb18iczx.pt,20
jv4ti2wy.pt,7
6u0aq7rt.pt,2
gdwvr8mg.pt,6
22nsjtje.pt,18
8hqc746b.pt,14
vkox0j98.pt,18
ml8mms5m.pt,11
u269pf6z.pt,6
2joh6js2.pt,5
k8e2ridi.pt,6
lzd0hlmt.pt,2
py5k5nyf.pt,3
o609re9q.pt,20
gvrgwe8y.pt,11
sup7ylcf.pt,11
2kejb37n.pt,4
b4xpyh45.pt,8
11tehfs5.pt,17
z2372ou9.pt,18
qnu8b0tg.pt,7
24jm5tkv.pt,8
rczpq9tq.pt,6
ucd7b55n.pt,14
mohn2fsf.pt,11
snbffvj7.pt,11
dqfpik1q.pt,17
gsxb10i4.pt,14
x94po6fc.pt,3
fqrmizcr.pt,11
b4257tm5.pt,12
d52hs4pn.pt,8
zbw31qim.pt,6
qhuozzz6.pt,5
gmimtqdp.pt,1
wtbjvtjh.pt,11
38xhy4ip.pt,7
0gdz0y9v.pt,20
7ya3lft0.pt,9
dedbvt8a.pt,7
xaaarrmu.pt,17
c8gl4fsg.pt,17
raja826x.pt,6
2upmf09v.pt,17
o9a4cfeh.pt,0
zhmikmnw.pt,3
wg8kg9ps.pt,20
7x95hkpu.pt,16
q2jjtybx.pt,5
isn7rnmk.pt,1
7hev89qz.pt,2
dg5vwzgo.pt,11
6gsppdd3.pt,3
ious5zcd.pt,18
9pzjid8h.pt,12
gl5tjkux.pt,4
egbcoe0x.pt,9
k6a3d10v.pt,1
346lw3gd.pt,18
lrmxtxwm.pt,20
zq51u9gh.pt,12
tcfmtx5w.pt,11
4zrllpbi.pt,10
e0if2lxf.pt,0
z3j1senz.pt,8
u01y71zi.pt,5
tv9kd45c.pt,11
1c16ennr.pt,6
8u7eq8tw.pt,6
6b4wipj9.pt,18
gn5i2dva.pt,11
elnxukot.pt,2
up98pu4k.pt,19
sxk50jym.pt,19
y9rokh7g.pt,19
l11t9gdg.pt,1
rsov514q.pt,3
tkg37yiq.pt,14
5yxhs16a.pt,11
ux17ylir.pt,7
4oz36rzs.pt,5
758lljzu.pt,3
jr4zdgsi.pt,7
7bk23u4g.pt,14
3xljtz1h.pt,10
4dyuswrk.pt,3
l9l7v1gq.pt,13
auphi5zp.pt,1
fqba7bow.pt,4
zk3t18dn.pt,15
f1xw70hj.pt,4
712nnfp9.pt,19
ff9k6gpd.pt,5
eh1nxazv.pt,11
5eh9w7ot.pt,8
8tjj4cfo.pt,19
u3cyy696.pt,14
wwbayogg.pt,19
2gdrnkms.pt,11
xisqdn5i.pt,13
hkvy2cep.pt,9
mfxfewui.pt,11
igcb7m4g.pt,20
8e7qon7c.pt,13
gdt6fjdk.pt,2
91yiiwg2.pt,4
v8fbwm3p.pt,11
pi5j5ffr.pt,18
yqx54wc8.pt,19
sb06wzet.pt,6
b54uc0g9.pt,7
n5fqt9ni.pt,11
ghlwg448.pt,3
c4mbp8di.pt,7
undepnvv.pt,19
nvqhojmo.pt,3
qgiairl3.pt,6
xkqdqkpc.pt,13
v1491lgb.pt,14
u8hizaap.pt,8
cwv3omqv.pt,7
q3cfyn79.pt,18
urt0zbyt.pt,4
jepot621.pt,1
gcujd317.pt,17
e4unlyv6.pt,13
g9agx3fz.pt,3
ov570526.pt,1
nbdsqs4s.pt,19
1fpvsfct.pt,19
oqe3q3tb.pt,9
h7uuyyih.pt,20
ogc7kyvt.pt,7
jwo7dt2a.pt,20
igk0vead.pt,2
73xfq4un.pt,11
8eigcu0a.pt,13
qpedbgt7.pt,11
9fig0noy.pt,2
s00se681.pt,9
lp2dyos6.pt,19
06i3c3qg.pt,11
ldf0iotm.pt,3
ayntx7pc.pt,19
vexpqukp.pt,15
qws20h40.pt,18
se1nfrpp.pt,18
lz5zcxyv.pt,10
g75sv960.pt,6
fy8iam9f.pt,18
wyinom7p.pt,18
nt6n930v.pt,8
0ave39n4.pt,5
yyqum651.pt,8
1o2h03fb.pt,9
tkp4r4px.pt,7
u9va75w3.pt,15
90ol9qut.pt,1
2tsi3yes.pt,1
sgmtogzb.pt,3
m5e38jyl.pt,11
bh24air3.pt,0
xbkoqmtl.pt,5
e2hmafe8.pt,7
p76jn73n.pt,12
hktmvhbj.pt,8
qcqg118h.pt,7
24e5vaen.pt,11
ceie43kp.pt,12
2sknxrlw.pt,6
b87t4myt.pt,6
g1xoxp54.pt,4
kbp1vdeb.pt,14
8vacpyf8.pt,8
5vxzu7jp.pt,9
8289l5w0.pt,1
hwoawog6.pt,3
h3qikyq7.pt,6
4vdtg2d9.pt,8
vn99d70y.pt,15
57u4edy5.pt,3
g6pzkzhv.pt,13
g0cl9y4o.pt,4
zxt035fu.pt,6
3qi0zfed.pt,5
2fl2nu1s.pt,17
f82bw6ka.pt,9
8phokn4n.pt,13
hgmwfeg5.pt,6
ldgy1bco.pt,19
w2mwte91.pt,4
0p59eqph.pt,3
1bx9gf34.pt,4
6city7m7.pt,10
07hv702k.pt,6
1cph9i3e.pt,14
wm2o9v75.pt,6
7rq2zlra.pt,3
32wou8bt.pt,3
84ddi0pz.pt,5
l2edpsjs.pt,14
vno4s22o.pt,9
bsosph8f.pt,11
mx189spc.pt,7
7mexk8b7.pt,9
bn4ovsgc.pt,10
lvcd77uj.pt,4
mg7xqhqk.pt,1
1e1yi6q4.pt,18
2qrqng5u.pt,12
3e7yvl86.pt,6
tn6jtty4.pt,17
robawwc9.pt,15
ehvxabzy.pt,2
5vziki6v.pt,14
cn3intgx.pt,2
y1w5vp43.pt,13
gakxrs3m.pt,0
0sd576bs.pt,7
drtuc3kb.pt,18
wrljxyz1.pt,10
ea8j7s29.pt,12
ncgzxlll.pt,19
3xzxfjwv.pt,1
i89fi83c.pt,12
uiqv450x.pt,8
2mj25kwy.pt,12
40vweh3w.pt,11
fr875zmv.pt,6
xv8ocoe0.pt,6
b75vs7tx.pt,11
rk9n2v5d.pt,14
k6zqqyme.pt,3
iqj6n1rm.pt,7
h3zrdqad.pt,8
f2vihnee.pt,11
bdakm27z.pt,15
kl6a7eb6.pt,12
q39elmgd.pt,5
91p6xvw3.pt,12
8ep3fcm0.pt,6
tuszg4m5.pt,9
w7b5xr8k.pt,13
j50sxmmb.pt,7
khiv5u0z.pt,8
mxq9j7h3.pt,8
gshxmd8m.pt,0
notjl88c.pt,11
wpdzo8am.pt,6
whh375lz.pt,17
x9c4h3s3.pt,13
tsbmozrc.pt,0
5io2qq4x.pt,20
3cpc38lj.pt,9
93offqyg.pt,20
jgl88o4v.pt,14
x1m6dy3x.pt,4
nn4dpple.pt,3
fsrh7yq0.pt,14
d0uuksdj.pt,0
fp7r8yco.pt,9
pvcr150e.pt,2
tjldbfvu.pt,11
qt9a6o2r.pt,0
1m0escq4.pt,2
i58kxzsy.pt,11
gct9t092.pt,12
qj6lqp2e.pt,14
ii8ukfyf.pt,3
eqcogmjj.pt,4
bfhtvga7.pt,9
7bpa7q7c.pt,4
167j0ycq.pt,9
6j5220va.pt,18
ydp3z6oi.pt,9
eimqykxr.pt,9
iods6b1k.pt,14
47bv4w1u.pt,2
laz0vt35.pt,13
nujzss4k.pt,5
r8i2bd3f.pt,8
phywhryl.pt,0
c5uc9euy.pt,14
a3jjurmg.pt,8
rhavxe0d.pt,14
47f28dsg.pt,13
8tar2cjd.pt,3
zk9rp4b0.pt,3
j0orndg0.pt,2
weozv24w.pt,13
7hej7nui.pt,12
qudu2ogg.pt,7
l0vw6fl4.pt,15
135dlzqv.pt,11
rasns5dz.pt,1
76ei2qkj.pt,0
xccf9ok7.pt,2
2ahjjo8p.pt,8
3qc2bg4j.pt,20
iozo27jw.pt,8
56tem0kb.pt,9
qfhquczn.pt,14
xbpq2v71.pt,7
ili8cnm2.pt,4
xv6uwfrz.pt,9
5ialn53c.pt,15
81k6974g.pt,18
e82rrg7v.pt,11
okgg8696.pt,15
215omiok.pt,7
antjmzzr.pt,17
wfz353iw.pt,15
u9aizs3h.pt,7
7nj6wmya.pt,2
qvnk70g6.pt,13
zvhmdpg6.pt,3
w0amwuu6.pt,3
5z09vnav.pt,0
y5dfoc8a.pt,7
jbwq78as.pt,6
pnbcbyj8.pt,0
gv4ti0h7.pt,15
aqng0fs3.pt,18
wf6w33yu.pt,13
wddkqsvj.pt,0
ls6kwdu1.pt,14
egjfzl43.pt,14
mq1vvqsg.pt,5
5cdp3ut3.pt,1
7wayl41d.pt,3
